state_postal,state_name,office_code,district_id,office_name,district_name,precincts_reporting,total_precincts,ap_npid,first_name,last_name,middle_name,junior,use_junior,incumbent,party,vote_count,ap_winner,ap_winner_time,npr_winner,npr_winner_time
MD,Maryland,H,6,U.S. House,District 6,237,237,62462,Nickolaus,Mueller,,,0,0,Lib,37360,,,,
MD,Maryland,H,7,U.S. House,District 7,309,309,1064,Elijah,Cummings,,,0,1,Dem,101353,X,,,
MD,Maryland,H,7,U.S. House,District 7,309,309,61210,Frank,Mirabile,,,0,0,GOP,90090,,,,
MD,Maryland,H,7,U.S. House,District 7,309,309,58668,Ronald,Owens-Bey,,,0,0,Lib,33784,,,,
MD,Maryland,H,8,U.S. House,District 8,194,194,1066,Chris,Van Hollen,,,0,1,Dem,124626,X,,,
MD,Maryland,H,8,U.S. House,District 8,194,194,61586,Ken,Timmerman,,,0,0,GOP,112650,,,,
MD,Maryland,H,8,U.S. House,District 8,194,194,62463,George,Gluck,,,0,0,Grn,23554,,,,
MD,Maryland,H,8,U.S. House,District 8,194,194,61272,Mark,Grannis,,,0,0,Lib,23639,,,,
MD,Maryland,S,0,U.S. Senate,,1892,1892,1057,Ben,Cardin,,,0,1,Dem,766142,X,,,
MD,Maryland,S,0,U.S. Senate,,1892,1892,61588,Daniel,Bongino,,,0,0,GOP,686719,,,,
MD,Maryland,S,0,U.S. Senate,,1892,1892,62669,Rob,Sobhani,,,0,0,Una,137517,,,,
MD,Maryland,S,0,U.S. Senate,,1892,1892,62457,Dean,Ahmad,,,0,0,Lib,143759,,,,
ME,Maine,H,1,U.S. House,District 1,175,175,59613,Chellie,Pingree,,,0,1,Dem,148613,X,,,
ME,Maine,H,1,U.S. House,District 1,175,175,54823,Jonathan,Courtney,,,0,0,GOP,121594,,,,
ME,Maine,H,2,U.S. House,District 2,424,424,585,Mike,Michaud,,,0,1,Dem,147716,X,,,
ME,Maine,H,2,U.S. House,District 2,424,424,586,Kevin,Raye,,,0,0,GOP,120858,,,,
ME,Maine,S,0,U.S. Senate,,599,599,61924,Cynthia,Dill,,,0,0,Dem,213358,,,,
ME,Maine,S,0,U.S. Senate,,599,599,49977,Charles,Summers,,,0,0,GOP,237386,X,,,
ME,Maine,S,0,U.S. Senate,,599,599,62418,Angus,King,,,0,0,NPA,24406,,,,
ME,Maine,S,0,U.S. Senate,,599,599,62416,Danny,Dalton,,,0,0,NPA,20259,,,,
ME,Maine,S,0,U.S. Senate,,599,599,62417,Andrew,Dodge,,,0,0,NPA,21606,,,,
ME,Maine,S,0,U.S. Senate,,599,599,62419,Stephen,Woods,,,0,0,Ind,21766,,,,
MI,Michigan,H,1,U.S. House,District 1,528,528,24649,Gary,McDowell,,,0,0,Dem,124900,X,,,
MI,Michigan,H,1,U.S. House,District 1,528,528,61069,Dan,Benishek,,,0,1,GOP,111023,,,,
MI,Michigan,H,1,U.S. House,District 1,528,528,25197,Emily,Salvette,,,0,0,Lib,27755,,,,
MI,Michigan,H,1,U.S. House,District 1,528,528,61166,Ellis,Boal,,,0,0,Grn,13877,,,,
MI,Michigan,H,2,U.S. House,District 2,320,320,55092,Bill,Huizenga,,,0,1,GOP,47449,,,,
MI,Michigan,H,2,U.S. House,District 2,320,320,62356,Mary,Buzuma,,,0,0,Lib,10315,,,,
MI,Michigan,H,2,U.S. House,District 2,320,320,59821,William,Opalicky,,,0,0,Grn,20630,,,,
MI,Michigan,H,2,U.S. House,District 2,320,320,62674,Willie,German,,,0,0,Dem,92835,X,,,
MI,Michigan,H,2,U.S. House,District 2,320,320,779,Ronald,Graeser,,,0,0,UST,35071,,,,
MI,Michigan,H,3,U.S. House,District 3,310,310,24971,Steve,Pestka,,,0,0,Dem,145994,X,,,
MI,Michigan,H,3,U.S. House,District 3,310,310,61070,Justin,Amash,,,0,1,GOP,131395,,,,
MI,Michigan,H,3,U.S. House,District 3,310,310,23837,Bill,Gelineau,,,0,0,Lib,14599,,,,
MI,Michigan,H,4,U.S. House,District 4,390,390,62357,Debra,Freidell Wirth,,,0,0,Dem,118430,X,,,
MI,Michigan,H,4,U.S. House,District 4,390,390,1087,Dave,Camp,,,0,1,GOP,105271,,,,
MI,Michigan,H,4,U.S. House,District 4,390,390,62675,John,Gelineau,,,0,0,Lib,13158,,,,
MI,Michigan,H,4,U.S. House,District 4,390,390,62676,Pat,Timmons,,,0,0,Grn,7895,,,,
MI,Michigan,H,4,U.S. House,District 4,390,390,59817,George,Zimmer,,,0,0,UST,18422,,,,
MI,Michigan,H,5,U.S. House,District 5,359,359,62406,Daniel,Kildee,,,0,0,Dem,82329,,,,
MI,Michigan,H,5,U.S. House,District 5,359,359,62550,Jim,Slezak,,,0,0,GOP,109773,X,,,
MI,Michigan,H,5,U.S. House,District 5,359,359,23437,Gregory,Creswell,,,0,0,Lib,54886,,,,
MI,Michigan,H,5,U.S. House,District 5,359,359,62677,David,Davenport,,,0,0,NPA,27443,,,,
MI,Michigan,H,6,U.S. House,District 6,299,299,62358,Mike,O'Brien,,,0,0,Dem,81586,,,,
MI,Michigan,H,6,U.S. House,District 6,299,299,788,Fred,Upton,,,0,1,GOP,91763,X,,,
MI,Michigan,H,6,U.S. House,District 6,299,299,62678,Christie,Gelineau,,,0,0,Lib,15575,,,,
MI,Michigan,H,6,U.S. House,District 6,299,299,62679,Jason,Gatties,,,0,0,UST,17099,,,,
MI,Michigan,H,7,U.S. House,District 7,332,332,62551,Kurt,Haskell,,,0,0,Dem,119033,X,,,
MI,Michigan,H,7,U.S. House,District 7,332,332,25659,Tim,Walberg,,,0,1,GOP,105807,,,,
MI,Michigan,H,7,U.S. House,District 7,332,332,790,Ken,Proctor,,,0,0,Lib,26451,,,,
MI,Michigan,H,7,U.S. House,District 7,332,332,61178,Richard,Wunsch,,,0,0,Grn,13225,,,,
MI,Michigan,H,8,U.S. House,District 8,327,327,23663,Lance,Enderle,,,0,0,Dem,101382,,,,
MI,Michigan,H,8,U.S. House,District 8,327,327,1169,Mike,Rogers,,,0,1,GOP,113159,X,,,
MI,Michigan,H,8,U.S. House,District 8,327,327,62681,Preston,Brooks,,,0,0,NPA,20404,,,,
MI,Michigan,H,8,U.S. House,District 8,327,327,62680,Daniel,Goebel,,,0,0,Lib,21070,,,,
MI,Michigan,H,9,U.S. House,District 9,338,338,802,Sander,Levin,,,0,1,Dem,92750,,,,
MI,Michigan,H,9,U.S. House,District 9,338,338,60939,Don,Volaric,,,0,0,GOP,119250,X,,,
MI,Michigan,H,9,U.S. House,District 9,338,338,62682,Jim,Fulner,,,0,0,Lib,26500,,,,
MI,Michigan,H,9,U.S. House,District 9,338,338,51973,Les,Townsend,,,0,0,UST,7950,,,,
MI,Michigan,H,9,U.S. House,District 9,338,338,61183,Julia,Williams,,,0,0,Grn,18550,,,,
MI,Michigan,H,10,U.S. House,District 10,333,333,62552,Chuck,Stadler,,,0,0,Dem,115836,X,,,
MI,Michigan,H,10,U.S. House,District 10,333,333,1326,Candice,Miller,,,0,1,GOP,102967,,,,
MI,Michigan,H,10,U.S. House,District 10,333,333,23469,Bhagwan,Dashairya,,,0,0,Lib,38612,,,,
MI,Michigan,H,11,U.S. House,District 11,331,331,62360,Syed,Taj,,,0,0,Dem,113671,X,,,
MI,Michigan,H,11,U.S. House,District 11,331,331,62359,Kerry,Bentivolio,,,0,0,GOP,101041,,,,
MI,Michigan,H,11,U.S. House,District 11,331,331,62683,Steven,Duke,,,0,0,Grn,5052,,,,
MI,Michigan,H,11,U.S. House,District 11,331,331,62684,Daniel,Johnson,,,0,0,NPA,12630,,,,
MI,Michigan,H,11,U.S. House,District 11,331,331,25498,John,Tatar,,,0,0,Lib,20208,,,,
MI,Michigan,H,12,U.S. House,District 12,340,340,809,John,Dingell,,,0,1,Dem,97109,,,,
MI,Michigan,H,12,U.S. House,District 12,340,340,62553,Cynthia,Kallgren,,,0,0,GOP,109248,X,,,
MI,Michigan,H,12,U.S. House,District 12,340,340,25268,Richard,Secula,,,0,0,Lib,36415,,,,
MI,Michigan,H,13,U.S. House,District 13,447,447,806,John,Conyers,,,0,1,Dem,80492,,,,
MI,Michigan,H,13,U.S. House,District 13,447,447,62361,Harry,Sawicki,,,0,0,GOP,107323,X,,,
MI,Michigan,H,13,U.S. House,District 13,447,447,62686,Martin,Gray,,,0,0,UST,53661,,,,
MI,Michigan,H,13,U.S. House,District 13,447,447,62685,Chris,Sharer,,,0,0,Lib,26830,,,,
MI,Michigan,H,14,U.S. House,District 14,402,402,24973,Gary,Peters,,,0,1,Dem,91497,,,,
MI,Michigan,H,14,U.S. House,District 14,402,402,60940,John,Hauler,,,0,0,GOP,146396,X,,,
MI,Michigan,H,14,U.S. House,District 14,402,402,1321,Douglas,Campbell,,,0,0,Grn,30499,,,,
MI,Michigan,H,14,U.S. House,District 14,402,402,51960,Leonard,Schwartz,,,0,0,Lib,36598,,,,
MI,Michigan,S,0,U.S. Senate,,4984,4984,1729,Debbie,Stabenow,,,0,1,Dem,902671,,,,
MI,Michigan,S,0,U.S. Senate,,4984,4984,777,Pete,Hoekstra,,,0,0,GOP,1444273,X,,,
MI,Michigan,S,0,U.S. Senate,,4984,4984,62554,Scotty,Boman,,,0,0,Lib,722136,,,,
MI,Michigan,S,0,U.S. Senate,,4984,4984,62673,Richard,Matkin,,,0,0,UST,72213,,,,
MI,Michigan,S,0,U.S. Senate,,4984,4984,786,Harley,Mikkelson,,,0,0,Grn,180534,,,,
MI,Michigan,S,0,U.S. Senate,,4984,4984,961,John,Litle,,,0,0,NLP,288854,,,,
MN,Minnesota,S,0,U.S. Senate,,4102,4102,51526,Amy,Klobuchar,,,0,1,Dem,738980,X,,,
MN,Minnesota,S,0,U.S. Senate,,4102,4102,62376,Kurt,Bills,,,0,0,GOP,666294,,,,
MN,Minnesota,S,0,U.S. Senate,,4102,4102,26037,Michael,Cavlan,,,0,0,Oth,83287,,,,
MN,Minnesota,S,0,U.S. Senate,,4102,4102,1331,Tim,Davis,,,0,0,GRP,98093,,,,
MN,Minnesota,S,0,U.S. Senate,,4102,4102,59873,Stephen,Williams,,,0,0,Inp,95905,,,,
MN,Minnesota,H,1,U.S. House,District 1,695,695,51531,Tim,Walz,,,0,1,Dem,111488,X,,,
MN,Minnesota,H,1,U.S. House,District 1,695,695,62586,Allen,Quist,,,0,0,GOP,91217,,,,
MN,Minnesota,H,2,U.S. House,District 2,291,291,62377,Mike,Obermueller,,,0,0,Dem,97799,,,,
MN,Minnesota,H,2,U.S. House,District 2,291,291,985,John,Kline,,,0,1,GOP,119531,X,,,
MN,Minnesota,H,3,U.S. House,District 3,246,246,62378,Brian,Barnes,,,0,0,Dem,122940,,,,
MN,Minnesota,H,3,U.S. House,District 3,246,246,55233,Erik,Paulsen,,,0,1,GOP,150259,X,,,
MN,Minnesota,H,4,U.S. House,District 4,230,230,989,Betty,McCollum,,,0,1,Dem,87750,X,,,
MN,Minnesota,H,4,U.S. House,District 4,230,230,62379,Tony,Hernandez,,,0,0,GOP,78000,,,,
MN,Minnesota,H,4,U.S. House,District 4,230,230,60713,Steve,Carlson,,,0,0,Inp,29250,,,,
MN,Minnesota,H,5,U.S. House,District 5,221,221,55265,Keith,Ellison,,,0,1,Dem,123527,X,,,
MN,Minnesota,H,5,U.S. House,District 5,221,221,62380,Chris,Fields,,,0,0,GOP,101067,,,,
MN,Minnesota,H,6,U.S. House,District 6,280,280,62381,Jim,Graves,,,0,0,Dem,103760,,,,
MN,Minnesota,H,6,U.S. House,District 6,280,280,55336,Michele,Bachmann,,,0,1,GOP,126817,X,,,
MN,Minnesota,H,7,U.S. House,District 7,1327,1327,1333,Collin,Peterson,,,0,1,Dem,98621,X,,,
MN,Minnesota,H,7,U.S. House,District 7,1327,1327,60717,Lee,Byberg,,,0,0,GOP,87663,,,,
MN,Minnesota,H,7,U.S. House,District 7,1327,1327,26855,Adam,Steele,,,0,0,Inp,32873,,,,
MN,Minnesota,H,8,U.S. House,District 8,812,812,62587,Rick,Nolan,,,0,0,Dem,97089,,,,
MN,Minnesota,H,8,U.S. House,District 8,812,812,60719,Chip,Cravaack,,,0,1,GOP,118664,X,,,
MO,Missouri,H,2,U.S. House,District 2,470,470,62593,Glenn,Koenen,,,0,0,Dem,123750,X,,,
MO,Missouri,H,2,U.S. House,District 2,470,470,62594,Ann,Wagner,,,0,0,GOP,110912,,,,
MO,Missouri,H,2,U.S. House,District 2,470,470,62422,Bill,Slantz,,,0,0,Lib,20962,,,,
MO,Missouri,H,2,U.S. House,District 2,470,470,62423,Anatol,Zorikova,,,0,0,CST,21655,,,,
MO,Missouri,H,3,U.S. House,District 3,274,274,62424,Eric,Mayer,,,0,0,Dem,57587,,,,
MO,Missouri,H,3,U.S. House,District 3,274,274,55466,Blaine,Luetkemeyer,,,0,1,GOP,64785,X,,,
MO,Missouri,H,3,U.S. House,District 3,274,274,60814,Steven,Wilson,,,0,0,Lib,21595,,,,
MO,Missouri,H,4,U.S. House,District 4,373,373,29028,Teresa,Hensley,,,0,0,Dem,97808,,,,
MO,Missouri,H,4,U.S. House,District 4,373,373,29019,Vicky,Hartzler,,,0,1,GOP,110058,X,,,
MO,Missouri,H,4,U.S. House,District 4,373,373,60807,Thomas,Holbrook,,,0,0,Lib,19388,,,,
MO,Missouri,H,4,U.S. House,District 4,373,373,60808,Greg,Cowan,,,0,0,CST,19734,,,,
MO,Missouri,H,5,U.S. House,District 5,412,412,50040,Emanuel,Cleaver,,,0,1,Dem,107161,X,,,
MO,Missouri,H,5,U.S. House,District 5,412,412,51614,Jacob,Turk,,,0,0,GOP,95253,,,,
MO,Missouri,H,5,U.S. House,District 5,412,412,50430,Randy,Langkraehr,,,0,0,Lib,35720,,,,
MO,Missouri,H,6,U.S. House,District 6,519,519,62595,Kyle,Yarber,,,0,0,Dem,100894,,,,
MO,Missouri,H,6,U.S. House,District 6,519,519,1342,Sam,Graves,,,0,1,GOP,113505,X,,,
MO,Missouri,H,6,U.S. House,District 6,519,519,62425,Russ,Monchil,,,0,0,Lib,37835,,,,
MO,Missouri,H,7,U.S. House,District 7,306,306,62426,Jim,Evans,,,0,0,Dem,100901,,,,
MO,Missouri,H,7,U.S. House,District 7,306,306,61089,Billy,Long,,,0,1,GOP,113512,X,,,
MO,Missouri,H,7,U.S. House,District 7,306,306,50436,Kevin,Craig,,,0,0,Lib,37837,,,,
MO,Missouri,H,8,U.S. House,District 8,494,494,62427,Jack,Rushin,,,0,0,Dem,102473,,,,
MO,Missouri,H,8,U.S. House,District 8,494,494,951,Jo Ann,Emerson,,,0,1,GOP,115282,X,,,
MO,Missouri,H,8,U.S. House,District 8,494,494,60813,Rick,Vandeven,,,0,0,Lib,38427,,,,
MO,Missouri,S,0,U.S. Senate,,3428,3428,29135,Claire,McCaskill,,,0,1,Dem,923155,X,,,
MO,Missouri,S,0,U.S. Senate,,3428,3428,937,Todd,Akin,,,0,0,GOP,820581,,,,
MO,Missouri,S,0,U.S. Senate,,3428,3428,61086,Jonathan,Dine,,,0,0,Lib,307718,,,,
MO,Missouri,H,1,U.S. House,District 1,508,508,1337,Lacy,Clay,,,0,1,Dem,118987,X,,,
MO,Missouri,H,1,U.S. House,District 1,508,508,61033,Robyn,Hamlin,,,0,0,GOP,105766,,,,
MO,Missouri,H,1,U.S. House,District 1,508,508,51610,Robb,Cunningham,,,0,0,Lib,39662,,,,
MS,Mississippi,S,0,U.S. Senate,2012,1889,1889,61536,Albert,Gore,,,0,0,Dem,366531,,,,
MS,Mississippi,S,0,U.S. Senate,2012,1889,1889,212,Roger,Wicker,,,0,1,GOP,410218,X,,,
MS,Mississippi,S,0,U.S. Senate,2012,1889,1889,61540,Thomas,Cramer,,,0,0,CST,72195,,,,
MS,Mississippi,S,0,U.S. Senate,2012,1889,1889,28217,Shawn,O'Hara,,,0,0,RP,76638,,,,
MS,Mississippi,H,2,U.S. House,District 2,537,537,57828,Bill,Marcy,,,0,0,GOP,98185,,,,
MS,Mississippi,H,2,U.S. House,District 2,537,537,1335,Bennie,Thompson,,,0,1,Dem,109083,X,,,
MS,Mississippi,H,2,U.S. House,District 2,537,537,61546,Cobby,Williams,,,0,0,Ind,19587,,,,
MS,Mississippi,H,2,U.S. House,District 2,537,537,61545,Lajena,Williams,,,0,0,RP,18605,,,,
MS,Mississippi,H,1,U.S. House,District 1,428,428,28171,Brad,Morris,,,0,0,Dem,89920,,,,
MS,Mississippi,H,1,U.S. House,District 1,428,428,55675,Alan,Nunnelee,,,0,1,GOP,100978,X,,,
MS,Mississippi,H,1,U.S. House,District 1,428,428,61542,Danny,Bedwell,,,0,0,Lib,12671,,,,
MS,Mississippi,H,1,U.S. House,District 1,428,428,27146,Jim,Bourland,,,0,0,CST,12011,,,,
MS,Mississippi,H,1,U.S. House,District 1,428,428,61543,Chris,Potts,,,0,0,RP,11489,,,,
MS,Mississippi,H,3,U.S. House,District 3,552,552,57825,Gregg,Harper,,,0,1,GOP,132077,X,,,
MS,Mississippi,H,3,U.S. House,District 3,552,552,61549,Luke,Pannell,,,0,0,RP,108062,,,,
MS,Mississippi,H,4,U.S. House,District 4,372,372,62668,Matthew,Moore,,,0,0,Dem,84708,,,,
MS,Mississippi,H,4,U.S. House,District 4,372,372,60439,Steven,Palazzo,,,0,1,GOP,93221,X,,,
MS,Mississippi,H,4,U.S. House,District 4,372,372,27295,Robert,Claunch,,,0,0,RP,17576,,,,
MS,Mississippi,H,4,U.S. House,District 4,372,372,61554,Ron,Williams,,,0,0,Lib,16263,,,,
MT,Montana,H,1,U.S. House,District 1,794,794,55732,Kim,Gillan,,,0,0,Dem,130262,,,,
MT,Montana,H,1,U.S. House,District 1,794,794,61856,Steve,Daines,,,0,0,GOP,146544,X,,,
MT,Montana,H,1,U.S. House,District 1,794,794,61854,David,Kaiser,,,0,0,Lib,48848,,,,
MT,Montana,S,0,U.S. Senate,,794,794,55866,Jon,Tester,,,0,1,Dem,146545,X,,,
MT,Montana,S,0,U.S. Senate,,794,794,1162,Denny,Rehberg,,,0,0,GOP,130261,,,,
MT,Montana,S,0,U.S. Senate,,794,794,61837,Dan,Cox,,,0,0,Lib,48848,,,,
NC,North Carolina,H,3,U.S. House,District 3,284,284,61744,Erik,Anderson,,,0,0,Dem,123734,,,,
NC,North Carolina,H,3,U.S. House,District 3,284,284,1362,Walter,Jones,,,0,1,GOP,151230,X,,,
NC,North Carolina,H,7,U.S. House,District 7,235,235,1025,Mike,McIntyre,,,0,1,Dem,142377,X,,,
NC,North Carolina,H,7,U.S. House,District 7,235,235,35605,David,Rouzer,,,0,0,GOP,116490,,,,
NC,North Carolina,H,9,U.S. House,District 9,164,164,61746,Jennifer,Roberts,,,0,0,Dem,126383,X,,,
NC,North Carolina,H,9,U.S. House,District 9,164,164,56030,Robert,Pittenger,,,0,0,GOP,112340,,,,
NC,North Carolina,H,9,U.S. House,District 9,164,164,62257,Curtis,Campbell,,,0,0,Lib,42127,,,,
NC,North Carolina,H,11,U.S. House,District 11,319,319,61750,Hayden,Rogers,,,0,0,Dem,115571,,,,
NC,North Carolina,H,11,U.S. House,District 11,319,319,61773,Mark,Meadows,,,0,0,GOP,141252,X,,,
NC,North Carolina,H,1,U.S. House,District 1,322,322,34352,G.K.,Butterfield,,,0,1,Dem,146570,X,,,
NC,North Carolina,H,1,U.S. House,District 1,322,322,61723,Pete,DiLauro,,,0,0,GOP,130284,,,,
NC,North Carolina,H,1,U.S. House,District 1,322,322,60657,Darryl,Holloman,,,0,0,Lib,48856,,,,
NC,North Carolina,H,2,U.S. House,District 2,185,185,61737,Steve,Wilkins,,,0,0,Dem,103191,,,,
NC,North Carolina,H,2,U.S. House,District 2,185,185,60533,Renee,Ellmers,,,0,1,GOP,116089,X,,,
NC,North Carolina,H,2,U.S. House,District 2,185,185,62256,Brian,Irving,,,0,0,Lib,38696,,,,
NC,North Carolina,H,4,U.S. House,District 4,171,171,450,David,Price,,,0,1,Dem,144045,X,,,
NC,North Carolina,H,4,U.S. House,District 4,171,171,61743,Tim,D'Annunzio,,,0,0,GOP,117855,,,,
NC,North Carolina,H,5,U.S. House,District 5,250,250,61734,Elisabeth,Motsinger,,,0,0,Dem,121596,,,,
NC,North Carolina,H,5,U.S. House,District 5,250,250,1877,Virginia,Foxx,,,0,1,GOP,148617,X,,,
NC,North Carolina,H,6,U.S. House,District 6,251,251,61745,Tony,Foriest,,,0,0,Dem,125268,,,,
NC,North Carolina,H,6,U.S. House,District 6,251,251,453,Howard,Coble,,,0,1,GOP,153105,X,,,
NC,North Carolina,H,8,U.S. House,District 8,241,241,51652,Larry,Kissell,,,0,1,Dem,139633,X,,,
NC,North Carolina,H,8,U.S. House,District 8,241,241,61758,Richard,Hudson,,,0,0,GOP,114245,,,,
NC,North Carolina,H,10,U.S. House,District 10,225,225,50365,Patsy,Keever,,,0,0,Dem,119402,,,,
NC,North Carolina,H,10,U.S. House,District 10,225,225,35265,Patrick,McHenry,,,0,1,GOP,145934,X,,,
NC,North Carolina,H,12,U.S. House,District 12,186,186,458,Mel,Watt,,,0,1,Dem,145695,X,,,
NC,North Carolina,H,12,U.S. House,District 12,186,186,61778,Jack,Brosch,,,0,0,GOP,119205,,,,
NC,North Carolina,H,13,U.S. House,District 13,197,197,61753,Charles,Malone,,,0,0,Dem,161563,X,,,
NC,North Carolina,H,13,U.S. House,District 13,197,197,61779,George,Holding,,,0,0,GOP,132187,,,,
ND,North Dakota,S,0,U.S. Senate,,426,426,36149,Heidi,Heitkamp,,,0,0,Dem,146506,X,,,
ND,North Dakota,S,0,U.S. Senate,,426,426,56129,Rick,Berg,,,0,0,GOP,119868,,,,
ND,North Dakota,H,1,U.S. House,District 1,426,426,56091,Pam,Gulleson,,,0,0,Dem,119869,X,,,
ND,North Dakota,H,1,U.S. House,District 1,426,426,62068,Kevin,Cramer,,,0,0,GOP,106549,,,,
ND,North Dakota,H,1,U.S. House,District 1,426,426,62069,Eric,Olson,,,0,0,Lib,39956,,,,
NE,Nebraska,H,1,U.S. House,District 1,475,475,61787,Korey,Reiman,,,0,0,Dem,84486,,,,
NE,Nebraska,H,1,U.S. House,District 1,475,475,49989,Jeff,Fortenberry,,,0,1,GOP,103261,X,,,
NE,Nebraska,H,3,U.S. House,District 3,698,698,61791,Mark,Sullivan,,,0,0,Dem,87139,,,,
NE,Nebraska,H,3,U.S. House,District 3,698,698,30010,Adrian,Smith,,,0,1,GOP,106504,X,,,
NE,Nebraska,H,2,U.S. House,District 2,216,216,61789,John,Ewing,,,0,0,Dem,83735,,,,
NE,Nebraska,H,2,U.S. House,District 2,216,216,231,Lee,Terry,,,0,1,GOP,102343,X,,,
NE,Nebraska,S,0,U.S. Senate,,1387,1387,29926,Bob,Kerrey,,,0,0,Dem,312108,X,,,
NE,Nebraska,S,0,U.S. Senate,,1387,1387,61800,Deb,Fischer,,,0,0,GOP,255362,,,,
NH,New Hampshire,H,1,U.S. House,District 1,113,113,53539,Carol,Shea-Porter,,,0,0,Dem,21740,,,,
NH,New Hampshire,H,1,U.S. House,District 1,113,113,61212,Frank,Guinta,,,0,1,GOP,119567,X,,,
NH,New Hampshire,H,1,U.S. House,District 1,113,113,62708,Brendan,Kelly,,,0,0,Lib,76087,,,,
NH,New Hampshire,H,2,U.S. House,District 2,188,188,61213,Ann,Kuster,,,0,0,Dem,76221,,,,
NH,New Hampshire,H,2,U.S. House,District 2,188,188,1080,Charlie,Bass,,,0,1,GOP,21777,,,,
NH,New Hampshire,H,2,U.S. House,District 2,188,188,45346,Hardy,Macia,,,0,0,Lib,119774,X,,,
NJ,New Jersey,H,1,U.S. House,District 1,528,528,369,Robert,Andrews,,,0,1,Dem,100427,X,,,
NJ,New Jersey,H,1,U.S. House,District 1,528,528,62044,Greg,Horton,,,0,0,GOP,90016,,,,
NJ,New Jersey,H,1,U.S. House,District 1,528,528,58835,Margaret,Chapman,,,0,0,Ind,18936,,,,
NJ,New Jersey,H,1,U.S. House,District 1,528,528,62569,John,Reitter,,,0,0,Ind,17934,,,,
NJ,New Jersey,H,2,U.S. House,District 2,522,522,62033,Cassandra,Shober,,,0,0,Dem,156904,,,,
NJ,New Jersey,H,2,U.S. House,District 2,522,522,371,Frank,LoBiondo,,,0,1,GOP,173069,X,,,
NJ,New Jersey,H,2,U.S. House,District 2,522,522,62570,David,Bowen,,,0,0,Ind,15849,,,,
NJ,New Jersey,H,2,U.S. House,District 2,522,522,62571,Frank,Faralli,,Jr.,0,0,Ind,15531,,,,
NJ,New Jersey,H,2,U.S. House,District 2,522,522,62572,Charles,Lukens,,,0,0,Ind,16839,,,,
NJ,New Jersey,H,2,U.S. House,District 2,522,522,62573,John,Ordille,,,0,0,Ind,18028,,,,
NJ,New Jersey,H,4,U.S. House,District 4,517,517,62035,Brian,Froelich,,,0,0,Dem,79365,,,,
NJ,New Jersey,H,4,U.S. House,District 4,517,517,1352,Chris,Smith,,,0,1,GOP,89286,X,,,
NJ,New Jersey,H,4,U.S. House,District 4,517,517,62578,Leonard,Marshall,,,0,0,Ind,29761,,,,
NJ,New Jersey,H,5,U.S. House,District 5,493,493,62037,Adam,Gussen,,,0,0,Dem,84147,,,,
NJ,New Jersey,H,5,U.S. House,District 5,493,493,556,Scott,Garrett,,,0,1,GOP,94665,X,,,
NJ,New Jersey,H,5,U.S. House,District 5,493,493,31001,Patricia,Alessandrini,,,0,0,Ind,31554,,,,
NJ,New Jersey,H,6,U.S. House,District 6,530,530,375,Frank,Pallone,,,0,1,Dem,81126,X,,,
NJ,New Jersey,H,6,U.S. House,District 6,530,530,60453,Anna,Little,,,0,0,GOP,72872,,,,
NJ,New Jersey,H,6,U.S. House,District 6,530,530,51597,Len,Flynn,,,0,0,Ind,8161,,,,
NJ,New Jersey,H,6,U.S. House,District 6,530,530,1354,Mac,Lyden,,,0,0,Ind,8179,,,,
NJ,New Jersey,H,6,U.S. House,District 6,530,530,51584,Herbert,Tarbous,,,0,0,Ind,7900,,,,
NJ,New Jersey,H,6,U.S. House,District 6,530,530,569,Karen,Zaletel,,,0,0,Ind,7658,,,,
NJ,New Jersey,H,8,U.S. House,District 8,453,453,56705,Albio,Sires,,,0,1,Dem,282676,X,,,
NJ,New Jersey,H,8,U.S. House,District 8,453,453,62050,Maria,Karczewski,,,0,0,GOP,252003,,,,
NJ,New Jersey,H,8,U.S. House,District 8,453,453,62580,Stephen,DeLuca,,,0,0,Ind,34936,,,,
NJ,New Jersey,H,8,U.S. House,District 8,453,453,62581,Pablo,Olivera,,,0,0,Ind,32009,,,,
NJ,New Jersey,H,8,U.S. House,District 8,453,453,1357,Herbert,Shaw,,,0,0,Ind,34745,,,,
NJ,New Jersey,H,3,U.S. House,District 3,569,569,62034,Shelley,Adler,,,0,0,Dem,77623,,,,
NJ,New Jersey,H,3,U.S. House,District 3,569,569,60351,Jon,Runyan,,,0,1,GOP,85959,X,,,
NJ,New Jersey,H,3,U.S. House,District 3,569,569,62574,Christopher,Dennick,,Jr.,0,0,Ind,6971,,,,
NJ,New Jersey,H,3,U.S. House,District 3,569,569,58861,Robert,Forchion,,,0,0,Ind,6634,,,,
NJ,New Jersey,H,3,U.S. House,District 3,569,569,62575,Frederick,Lavergne,,,0,0,Ind,7385,,,,
NJ,New Jersey,H,3,U.S. House,District 3,569,569,62576,Robert,Shapiro,,,0,0,Ind,5841,,,,
NJ,New Jersey,H,3,U.S. House,District 3,569,569,62577,Robert,Witterschein,,,0,0,Ind,7603,,,,
NJ,New Jersey,H,7,U.S. House,District 7,638,638,56674,Upendra,Chivukula,,,0,0,Dem,238355,,,,
NJ,New Jersey,H,7,U.S. House,District 7,638,638,56743,Leonard,Lance,,,0,1,GOP,263502,X,,,
NJ,New Jersey,H,7,U.S. House,District 7,638,638,50522,Dennis,Breen,,,0,0,Ind,47253,,,,
